ClientID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_ANNUITY;AMT_GOODS_PRICE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;OCCUPATION_TYPE;CREDIT_ACTIVE;DAYS_CREDIT;AMT_CREDIT_SUM;AMT_CREDIT_SUM_OVERDUE;CREDIT_TYPE;CITY 
CID013013;F;N;N;0;180000.0;34465.5;675000.0;Secondary / secondary special;Widow;Municipal apartment;-12783;-96;Sales staff;Closed;-1583;589500.0;0.0;Consumer credit; Burbank
CID013014;M;N;N;0;54000.0;8010.0;67500.0;Secondary / secondary special;Single / not married;Municipal apartment;-10177;-2135;Laborers;Closed;-1689;91350.0;0.0;Credit card; Perris
CID013015;F;N;Y;0;135000.0;25542.0;675000.0;Higher education;Widow;House / apartment;-23369;-3183;Laborers;Closed;-1978;51232.5;0.0;Consumer credit; Salinas
CID013016;F;N;N;2;157500.0;26230.5;450000.0;Secondary / secondary special;Married;House / apartment;-14020;-3618;Desconocido;Active;-325;481500.0;0.0;Credit card; Redwood City
CID013017;F;N;Y;0;180000.0;62950.5;1125000.0;Secondary / secondary special;Married;House / apartment;-17221;-10128;Laborers;Active;-657;526500.0;0.0;Consumer credit; Thousand Oaks
CID013018;M;N;Y;0;112500.0;19044.0;540000.0;Secondary / secondary special;Married;House / apartment;-19705;-6879;Laborers;Active;-246;90000.0;0.0;Credit card; Lynwood
CID013019;F;N;Y;0;382500.0;46084.5;900000.0;Secondary / secondary special;Single / not married;House / apartment;-17307;-4953;Laborers;Closed;-2460;20438.64;0.0;Consumer credit; Bellflower
CID013020;M;Y;N;0;270000.0;35082.0;675000.0;Higher education;Single / not married;House / apartment;-8879;-733;High skill tech staff;Active;-2110;225000.0;0.0;Credit card; Perris
CID013021;F;N;Y;0;67500.0;5953.5;67500.0;Secondary / secondary special;Separated;House / apartment;-20203;-1507;Desconocido;Closed;-933;154341.0;0.0;Consumer credit; San Diego
CID013022;F;Y;Y;1;59850.0;35122.5;675000.0;Secondary / secondary special;Married;House / apartment;-13878;-2805;Core staff;Closed;-2791;4500000.0;0.0;Loan for business development; El Monte
CID013023;F;Y;N;0;112500.0;10125.0;202500.0;Higher education;Civil marriage;House / apartment;-10086;-124;Sales staff;Closed;-1918;225000.0;0.0;Consumer credit; Bakersfield
CID013024;M;N;Y;1;405000.0;26343.0;630000.0;Secondary / secondary special;Married;House / apartment;-11837;-1693;Laborers;Closed;-699;79740.0;0.0;Consumer credit; Riverside
CID013025;M;Y;N;0;157500.0;24232.5;225000.0;Secondary / secondary special;Married;House / apartment;-20368;-567;Laborers;Active;-1371;270000.0;0.0;Credit card; Thousand Oaks
CID013026;F;N;Y;0;112500.0;26109.0;540000.0;Secondary / secondary special;Married;House / apartment;-23026;365243;Desconocido;Closed;-728;19617.975;0.0;Consumer credit; Burbank
CID013027;F;Y;N;0;67500.0;34780.5;900000.0;Secondary / secondary special;Married;House / apartment;-14202;-1031;Cooking staff;Closed;-1538;144000.0;0.0;Consumer credit; Manteca
CID013028;F;N;Y;1;202500.0;29884.5;729000.0;Secondary / secondary special;Married;House / apartment;-13243;-1097;Sales staff;Active;-2430;450000.0;0.0;Credit card; Ventura
CID013029;F;Y;Y;2;135000.0;21433.5;301500.0;Higher education;Married;House / apartment;-13364;-2226;Cooking staff;Closed;-1745;41972.4;0.0;Consumer credit; West Covina
CID013030;F;N;Y;1;261000.0;30078.0;675000.0;Secondary / secondary special;Separated;House / apartment;-13337;-4317;High skill tech staff;Active;-303;45000.0;0.0;Credit card; Chino
CID013031;F;N;N;0;61200.0;13914.0;238500.0;Secondary / secondary special;Married;House / apartment;-24494;365243;Desconocido;Closed;-294;58702.5;0.0;Consumer credit; Salinas
CID013032;F;N;Y;0;148500.0;24939.0;225000.0;Higher education;Single / not married;House / apartment;-24788;365243;Desconocido;Closed;-2325;179145.9;0.0;Consumer credit; Visalia
CID013033;M;Y;N;0;157500.0;36553.5;450000.0;Incomplete higher;Single / not married;House / apartment;-9202;-587;Drivers;Closed;-1790;45000.0;0.0;Consumer credit; San José
CID013034;F;N;N;2;81000.0;6750.0;135000.0;Secondary / secondary special;Married;House / apartment;-12273;-1064;Sales staff;Closed;-1074;89505.0;0.0;Consumer credit; Chico
CID013035;M;N;Y;0;135000.0;36495.0;495000.0;Secondary / secondary special;Civil marriage;House / apartment;-12709;-1362;Low-skill Laborers;Active;-186;231363.0;0.0;Consumer credit; Downey
CID013036;F;N;Y;0;90000.0;11911.5;225000.0;Higher education;Married;House / apartment;-13171;-1267;Sales staff;Active;-529;0.0;0.0;Credit card; Modesto
CID013037;F;N;Y;2;90000.0;9000.0;180000.0;Higher education;Married;House / apartment;-15132;-3119;Desconocido;Closed;-2761;135000.0;0.0;Unknown type of loan; Temecula
CID013038;M;N;N;0;67500.0;19057.5;373500.0;Secondary / secondary special;Married;House / apartment;-12173;-2002;Sales staff;Closed;-593;36814.5;0.0;Consumer credit; Folsom
CID013039;F;N;Y;1;157500.0;37800.0;1125000.0;Secondary / secondary special;Married;House / apartment;-15943;-678;Desconocido;Closed;-789;169597.98;0.0;Consumer credit; Livermore
CID013040;F;N;Y;2;90000.0;24511.5;315000.0;Secondary / secondary special;Married;House / apartment;-11202;-2398;Accountants;Active;-391;22500.0;0.0;Credit card; Hesperia
CID013041;F;N;Y;0;67500.0;10309.5;90000.0;Secondary / secondary special;Separated;House / apartment;-16973;-2665;Laborers;Active;-129;675000.0;0.0;Consumer credit; Fremont
CID013042;F;N;Y;0;67500.0;12316.5;315000.0;Secondary / secondary special;Separated;House / apartment;-22725;365243;Desconocido;Closed;-1277;202500.0;0.0;Consumer credit; Escondido
CID013043;M;N;Y;1;121500.0;24034.5;337500.0;Secondary / secondary special;Married;House / apartment;-9541;-650;Laborers;Closed;-1578;127953.0;0.0;Consumer credit; Oxnard
CID013044;F;N;Y;2;117000.0;53329.5;675000.0;Secondary / secondary special;Married;House / apartment;-11204;-518;Sales staff;Closed;-1127;270000.0;0.0;Consumer credit; Lynwood
CID013045;F;N;Y;2;90000.0;32125.5;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-12569;-2244;Medicine staff;Closed;-2656;225000.0;0.0;Credit card; Apple Valley
CID013046;F;N;Y;0;180000.0;13500.0;270000.0;Secondary / secondary special;Single / not married;House / apartment;-9542;-2203;Sales staff;Closed;-2312;112455.0;0.0;Consumer credit; Murrieta
CID013047;F;N;N;0;162000.0;20668.5;675000.0;Secondary / secondary special;Married;Office apartment;-22362;-3830;Medicine staff;Closed;-1775;49860.0;0.0;Consumer credit; Manteca
CID013048;M;N;Y;0;135000.0;19053.0;274500.0;Secondary / secondary special;Separated;House / apartment;-16080;-612;Security staff;Closed;-728;127986.48;0.0;Consumer credit; Merced
CID013049;F;N;N;1;135000.0;16875.0;337500.0;Secondary / secondary special;Married;With parents;-14334;-6045;Medicine staff;Active;-483;37710.0;0.0;Consumer credit; Santa Clara
CID013050;M;N;Y;1;270000.0;58149.0;670500.0;Secondary / secondary special;Married;House / apartment;-18842;365243;Desconocido;Closed;-1268;27439.2;0.0;Consumer credit; Redondo Beach
CID013051;F;N;N;0;157500.0;16564.5;360000.0;Higher education;Married;House / apartment;-21369;365243;Desconocido;Active;-415;1575000.0;0.0;Consumer credit; Salinas
CID013052;F;Y;Y;0;315000.0;31810.5;882000.0;Higher education;Married;House / apartment;-18233;-1325;Managers;Active;-64;67504.5;0.0;Consumer credit; Santa Maria
CID013053;M;Y;Y;0;900000.0;25407.0;450000.0;Secondary / secondary special;Single / not married;House / apartment;-17901;-906;Managers;Closed;-499;90000.0;0.0;Credit card; San Francisco
CID013054;F;Y;Y;1;112500.0;13500.0;270000.0;Higher education;Married;House / apartment;-14819;-5234;Secretaries;Active;-105;2337750.0;0.0;Consumer credit; Los Ángeles
CID013055;F;N;Y;0;90000.0;16096.5;270000.0;Secondary / secondary special;Separated;House / apartment;-20814;365243;Desconocido;Closed;-1111;135000.0;0.0;Consumer credit; Anaheim
CID013056;M;Y;Y;2;180000.0;17982.0;553500.0;Secondary / secondary special;Married;House / apartment;-15262;-562;Drivers;Closed;-2150;225000.0;0.0;Consumer credit; Ventura
CID013057;M;Y;Y;2;117000.0;35478.0;562500.0;Secondary / secondary special;Married;House / apartment;-14046;-116;Laborers;Active;-134;142200.0;0.0;Consumer credit; West Covina
CID013058;F;N;Y;0;121500.0;59589.0;900000.0;Secondary / secondary special;Married;House / apartment;-12583;-2186;Desconocido;Closed;-581;106257.375;0.0;Consumer credit; Rancho Cucamonga
CID013059;F;N;Y;3;180000.0;45706.5;1224000.0;Higher education;Civil marriage;House / apartment;-12239;-1654;Core staff;Closed;-510;945000.0;0.0;Consumer credit; Folsom
CID013060;M;N;Y;0;180000.0;18171.0;319500.0;Higher education;Married;House / apartment;-18569;-768;Drivers;Active;-69;107203.5;0.0;Consumer credit; Anaheim
CID013061;F;Y;N;1;405000.0;13500.0;270000.0;Secondary / secondary special;Civil marriage;House / apartment;-11550;-949;Laborers;Active;-158;454500.0;0.0;Consumer credit; Chico
CID013062;F;N;Y;0;144000.0;50503.5;450000.0;Higher education;Married;House / apartment;-20326;365243;Desconocido;Closed;-2206;23917.5;0.0;Consumer credit; Redlands
CID013063;F;N;Y;0;166500.0;44820.0;1130125.5;Secondary / secondary special;Separated;House / apartment;-21214;365243;Desconocido;Active;-269;296050.5;0.0;Consumer credit; Mountain View
CID013064;M;N;Y;1;247500.0;45000.0;900000.0;Higher education;Married;House / apartment;-10302;-536;Managers;Active;-588;117000.0;0.0;Credit card; Corona
CID013065;F;N;N;0;180000.0;51943.5;1125000.0;Secondary / secondary special;Married;House / apartment;-23142;365243;Desconocido;Closed;-1314;104935.5;0.0;Consumer credit; Ventura
CID013066;F;N;Y;0;135000.0;16875.0;337500.0;Secondary / secondary special;Separated;House / apartment;-22707;-1742;Cleaning staff;Closed;-1027;65254.86;0.0;Consumer credit; Lynwood
CID013067;M;N;Y;1;202500.0;28215.0;504000.0;Secondary / secondary special;Civil marriage;House / apartment;-11404;-1231;Laborers;Active;-434;112500.0;0.0;Credit card; Elk Grove
CID013068;M;Y;Y;1;599998.5;68710.5;1350000.0;Incomplete higher;Married;House / apartment;-12731;-2021;Sales staff;Closed;-1917;120501.0;0.0;Consumer credit; Lakewood
CID013069;F;Y;Y;0;270000.0;48586.5;1575000.0;Secondary / secondary special;Married;House / apartment;-19842;365243;Desconocido;Active;-581;132952.5;0.0;Consumer credit; Redlands
CID013070;F;Y;N;0;225000.0;26446.5;900000.0;Higher education;Married;House / apartment;-15281;-1676;Managers;Closed;-2829;129114.0;0.0;Consumer credit; Modesto
CID013071;F;N;Y;3;135000.0;14580.0;247500.0;Secondary / secondary special;Married;House / apartment;-11034;-812;Laborers;Active;-2772;180000.0;0.0;Credit card; Carlsbad
CID013072;F;N;Y;0;292500.0;24304.5;607500.0;Secondary / secondary special;Married;House / apartment;-21438;365243;Desconocido;Closed;-1276;33662.79;0.0;Consumer credit; San Francisco
CID013073;F;N;Y;0;67500.0;21460.5;675000.0;Secondary / secondary special;Married;House / apartment;-18140;-1106;High skill tech staff;Active;-712;144000.0;0.0;Credit card; Folsom
CID013074;M;N;Y;0;270000.0;26217.0;675000.0;Higher education;Single / not married;House / apartment;-12027;-968;Core staff;Active;-1173;221130.0;0.0;Credit card; Temecula
CID013075;F;N;Y;2;157500.0;19894.5;261000.0;Secondary / secondary special;Married;House / apartment;-12446;-1909;Laborers;Active;-202;119175.3;0.0;Consumer credit; Citrus Heights
CID013076;F;N;Y;0;144000.0;34929.0;877500.0;Secondary / secondary special;Married;House / apartment;-21274;365243;Desconocido;Active;-366;616500.0;0.0;Consumer credit; Torrance
CID013077;F;N;Y;0;58500.0;13284.0;180000.0;Secondary / secondary special;Married;House / apartment;-18628;-1263;Laborers;Closed;-629;210600.0;0.0;Consumer credit; Pleasanton
CID013078;M;N;Y;2;103500.0;27976.5;238500.0;Lower secondary;Civil marriage;With parents;-14342;-854;Laborers;Closed;-1816;450000.0;0.0;Consumer credit; Burbank
CID013079;M;N;Y;0;90000.0;6831.0;54000.0;Higher education;Married;House / apartment;-10917;-2192;Laborers;Closed;-1248;1350000.0;0.0;Consumer credit; Visalia
CID013080;M;N;Y;0;180000.0;26509.5;450000.0;Incomplete higher;Married;House / apartment;-13146;-6301;Laborers;Closed;-2294;18049.5;0.0;Consumer credit; Fremont
CID013081;M;N;Y;0;135000.0;21906.0;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-16006;-1469;Drivers;Closed;-725;78147.0;0.0;Consumer credit; Temecula
CID013082;M;Y;N;0;112500.0;68512.5;1800000.0;Secondary / secondary special;Married;House / apartment;-14621;-4710;Desconocido;Active;-2787;585000.0;0.0;Consumer credit; Manteca
CID013083;M;N;N;0;135000.0;22842.0;589500.0;Secondary / secondary special;Married;House / apartment;-9654;-987;Laborers;Closed;-448;675000.0;0.0;Consumer credit; Alhambra
CID013084;M;Y;N;1;270000.0;37255.5;1350000.0;Higher education;Married;House / apartment;-14195;-4021;Managers;Closed;-651;990000.0;0.0;Car loan; Apple Valley
CID013085;F;N;N;0;144000.0;11781.0;225000.0;Secondary / secondary special;Married;Rented apartment;-15551;-3001;Laborers;Active;-1191;725121.0;0.0;Consumer credit; Fresno
CID013086;F;N;N;1;215325.0;21933.0;603000.0;Higher education;Single / not married;Municipal apartment;-13770;-269;Managers;Closed;-1120;104530.5;0.0;Consumer credit; San José
CID013087;F;N;N;0;166500.0;31936.5;540000.0;Secondary / secondary special;Married;House / apartment;-20069;-8308;Sales staff;Closed;-1368;21654.0;0.0;Consumer credit; Stockton
CID013088;M;Y;Y;1;135000.0;29839.5;675000.0;Secondary / secondary special;Married;House / apartment;-14742;-471;Drivers;Closed;-1628;70312.5;0.0;Consumer credit; Fairfield
CID013089;F;N;Y;0;76500.0;12564.0;225000.0;Secondary / secondary special;Married;House / apartment;-20246;365243;Desconocido;Sold;-157;375349.5;0.0;Consumer credit; Citrus Heights
CID013090;F;N;Y;0;81000.0;9472.5;90000.0;Secondary / secondary special;Married;House / apartment;-24667;365243;Desconocido;Closed;-1196;0.0;0.0;Credit card; Manteca
CID013091;M;Y;Y;0;135000.0;21397.5;459000.0;Secondary / secondary special;Married;House / apartment;-11035;-255;Sales staff;Closed;-2594;360000.0;0.0;Consumer credit; El Monte
CID013092;M;Y;N;1;180000.0;24781.5;238500.0;Secondary / secondary special;Single / not married;With parents;-15294;-7403;Desconocido;Closed;-678;124525.35;0.0;Consumer credit; Apple Valley
CID013093;M;N;N;1;157500.0;15813.0;171000.0;Secondary / secondary special;Married;House / apartment;-13893;-2267;Cooking staff;Closed;-2052;450000.0;0.0;Consumer credit; Santa Clarita
CID013094;F;N;Y;2;90000.0;11430.0;247500.0;Secondary / secondary special;Widow;House / apartment;-19623;365243;Desconocido;Closed;-1004;1302030.0;0.0;Car loan; West Covina
CID013095;F;N;Y;0;99000.0;4873.5;45000.0;Secondary / secondary special;Single / not married;House / apartment;-19027;-3368;Sales staff;Closed;-638;36688.5;0.0;Consumer credit; Long Beach
CID013096;F;N;Y;1;270000.0;30078.0;855000.0;Secondary / secondary special;Married;House / apartment;-11850;-5121;Sales staff;Closed;-2429;450000.0;0.0;Consumer credit; San Bernardino
CID013097;F;N;Y;0;90000.0;7420.5;153000.0;Higher education;Civil marriage;House / apartment;-15578;-3354;Desconocido;Active;-1239;450000.0;0.0;Consumer credit; Union City
CID013098;M;Y;Y;0;270000.0;38250.0;765000.0;Secondary / secondary special;Married;With parents;-14982;-3081;Desconocido;Closed;-941;96386.49;0.0;Consumer credit; Redondo Beach
CID013099;F;N;N;0;112500.0;9000.0;180000.0;Higher education;Married;House / apartment;-9413;-689;Medicine staff;Active;-515;787500.0;0.0;Consumer credit; Hayward
CID013100;F;N;N;0;117000.0;18256.5;517500.0;Secondary / secondary special;Widow;House / apartment;-23056;365243;Desconocido;Closed;-2625;130779.0;0.0;Consumer credit; Oceanside
CID013101;F;N;Y;0;76500.0;13500.0;270000.0;Secondary / secondary special;Civil marriage;House / apartment;-20596;365243;Desconocido;Closed;-663;265050.0;0.0;Consumer credit; Santa Clara
CID013102;F;Y;Y;0;157500.0;26649.0;450000.0;Secondary / secondary special;Married;House / apartment;-21022;-3947;Accountants;Active;-268;4410000.0;0.0;Mortgage; Modesto
CID013103;F;N;N;1;62100.0;13963.5;225000.0;Secondary / secondary special;Single / not married;With parents;-8353;-189;Desconocido;Closed;-1121;270000.0;0.0;Consumer credit; San Leandro
CID013104;M;Y;Y;0;117000.0;11254.5;112500.0;Secondary / secondary special;Civil marriage;House / apartment;-18066;-1117;Security staff;Active;-538;225000.0;0.0;Consumer credit; Fairfield
CID013105;M;Y;Y;1;135000.0;7987.5;58500.0;Secondary / secondary special;Married;House / apartment;-10922;-377;Laborers;Active;-957;391500.0;0.0;Credit card; San Leandro
CID013106;M;Y;Y;0;225000.0;71905.5;675000.0;Higher education;Single / not married;House / apartment;-11194;-1568;Managers;Closed;-745;46620.0;0.0;Consumer credit; Hesperia
CID013107;F;N;Y;0;99000.0;26770.5;810000.0;Secondary / secondary special;Married;House / apartment;-14697;-195;Core staff;Closed;-263;66915.0;0.0;Consumer credit; Visalia
CID013108;F;Y;Y;0;90000.0;27792.0;238500.0;Secondary / secondary special;Married;Office apartment;-19638;-1337;Cleaning staff;Active;-1243;0.0;0.0;Credit card; Upland
CID013109;F;N;Y;1;247500.0;53581.5;450000.0;Higher education;Married;House / apartment;-12981;-1710;Laborers;Closed;-999;360000.0;0.0;Consumer credit; Costa Mesa
CID013110;M;Y;Y;0;126000.0;21996.0;454500.0;Secondary / secondary special;Separated;House / apartment;-18512;-211;Drivers;Closed;-385;124254.0;0.0;Consumer credit; Hemet
CID013111;F;N;Y;0;69750.0;17019.0;225000.0;Secondary / secondary special;Single / not married;House / apartment;-10078;-793;Sales staff;Closed;-1206;22207.5;0.0;Consumer credit; Downey
CID013112;F;N;Y;0;67500.0;11848.5;180000.0;Lower secondary;Married;House / apartment;-16666;-2589;Cooking staff;Closed;-2245;315000.0;0.0;Consumer credit; Elk Grove
CID013113;M;N;Y;0;135000.0;21388.5;463500.0;Secondary / secondary special;Married;House / apartment;-17443;-3605;Desconocido;Active;-726;967500.0;0.0;Consumer credit; Alhambra
CID013114;M;Y;Y;0;180000.0;40657.5;900000.0;Secondary / secondary special;Married;House / apartment;-17553;-2117;Drivers;Closed;-790;169241.085;0.0;Consumer credit; Redding
CID013115;M;N;Y;1;166500.0;16123.5;252000.0;Secondary / secondary special;Married;House / apartment;-14543;-4211;Laborers;Active;-596;162360.0;0.0;Consumer credit; Santa Clarita
CID013116;M;Y;Y;0;135000.0;31144.5;702000.0;Secondary / secondary special;Married;House / apartment;-22740;365243;Desconocido;Closed;-1568;71427.6;0.0;Consumer credit; Lake Forest
CID013117;M;Y;Y;0;337500.0;39240.0;868500.0;Secondary / secondary special;Married;House / apartment;-14129;-969;Laborers;Closed;-163;1922296.5;0.0;Consumer credit; Merced
CID013118;F;N;N;0;225000.0;44473.5;765000.0;Incomplete higher;Married;House / apartment;-18361;-4304;Managers;Closed;-2485;150336.0;0.0;Consumer credit; Alhambra
CID013119;F;Y;Y;0;67500.0;16344.0;135000.0;Secondary / secondary special;Single / not married;House / apartment;-9371;-285;Sales staff;Closed;-2713;32485.5;0.0;Consumer credit; Norwalk
CID013120;F;Y;Y;2;180000.0;40216.5;450000.0;Lower secondary;Married;Municipal apartment;-14728;-7073;High skill tech staff;Closed;-819;35050.5;0.0;Consumer credit; Rancho Cucamonga
CID013121;M;Y;N;0;139500.0;47268.0;1170000.0;Incomplete higher;Single / not married;House / apartment;-10413;-131;Core staff;Closed;-1596;630000.0;0.0;Credit card; Fontana
CID013122;M;N;Y;0;202500.0;33628.5;427500.0;Secondary / secondary special;Single / not married;House / apartment;-10433;-772;Desconocido;Closed;-2478;67243.5;0.0;Consumer credit; Riverside
CID013123;F;N;Y;0;90000.0;26284.5;675000.0;Secondary / secondary special;Married;House / apartment;-15544;-2232;Core staff;Closed;-1582;100706.895;0.0;Consumer credit; Fairfield
CID013124;F;N;Y;1;90000.0;6750.0;135000.0;Secondary / secondary special;Civil marriage;House / apartment;-12577;-365;Sales staff;Closed;-1694;94320.0;0.0;Consumer credit; Buena Park
CID013125;F;N;Y;0;134100.0;26662.5;562500.0;Secondary / secondary special;Married;House / apartment;-22585;365243;Desconocido;Closed;-2278;29025.0;0.0;Consumer credit; Hayward
CID013126;F;N;Y;2;315000.0;21010.5;360000.0;Higher education;Separated;House / apartment;-14197;-2575;Laborers;Active;-1356;324000.0;0.0;Credit card; Santa Monica
CID013127;F;N;Y;0;135000.0;23931.0;679500.0;Secondary / secondary special;Married;House / apartment;-19621;-6412;Desconocido;Closed;-1331;37170.0;0.0;Consumer credit; Fontana
CID013128;F;N;Y;4;81000.0;20970.0;193500.0;Secondary / secondary special;Married;House / apartment;-12500;-739;Core staff;Active;-245;45000.0;0.0;Credit card; Perris
CID013129;M;N;Y;0;76500.0;10773.0;180000.0;Incomplete higher;Civil marriage;House / apartment;-18946;-2935;Core staff;Active;-350;1794969.0;0.0;Car loan; San Francisco
CID013130;F;Y;N;0;216000.0;62568.0;1800000.0;Secondary / secondary special;Married;House / apartment;-20655;-7966;Core staff;Active;-1024;153000.0;0.0;Credit card; West Covina
CID013131;M;Y;N;0;180000.0;32337.0;454500.0;Secondary / secondary special;Married;Municipal apartment;-18809;-1416;Drivers;Active;-1054;0.0;0.0;Credit card; Hayward
CID013132;M;N;Y;2;225000.0;12217.5;90000.0;Secondary / secondary special;Married;House / apartment;-12520;-2380;Drivers;Closed;-1279;49486.5;0.0;Consumer credit; Menifee
CID013133;F;N;N;0;135000.0;18261.0;270000.0;Secondary / secondary special;Single / not married;With parents;-8184;-1384;Medicine staff;Closed;-2287;28278.0;0.0;Consumer credit; Santa Ana
CID013134;F;Y;Y;2;135000.0;27760.5;945000.0;Higher education;Married;House / apartment;-10922;-4203;Accountants;Closed;-819;78781.5;0.0;Consumer credit; Escondido
CID013135;F;N;Y;1;166500.0;23643.0;675000.0;Secondary / secondary special;Separated;House / apartment;-14957;-897;Medicine staff;Closed;-2390;167365.8;0.0;Consumer credit; Oceanside
CID013136;F;N;Y;0;112500.0;13072.5;283500.0;Secondary / secondary special;Civil marriage;Municipal apartment;-13027;-2088;Sales staff;Closed;-855;158801.22;0.0;Consumer credit; Moreno Valley
CID013137;M;N;N;1;135000.0;38790.0;1080000.0;Secondary / secondary special;Married;Municipal apartment;-14161;-6671;Core staff;Closed;-1407;82822.5;0.0;Consumer credit; Alhambra
CID013138;M;N;N;0;103500.0;10210.5;135000.0;Secondary / secondary special;Civil marriage;House / apartment;-19822;-270;Drivers;Closed;-2352;41940.0;0.0;Consumer credit; Hesperia
CID013139;F;N;Y;0;144000.0;27544.5;463500.0;Secondary / secondary special;Civil marriage;House / apartment;-14131;-188;Private service staff;Closed;-1807;15754.5;0.0;Consumer credit; Alhambra
CID013140;F;N;N;0;180000.0;24633.0;855000.0;Secondary / secondary special;Married;House / apartment;-15213;-4871;Medicine staff;Active;-405;506250.0;0.0;Consumer credit; Lynwood
CID013141;F;N;N;1;58500.0;21096.0;454500.0;Secondary / secondary special;Married;House / apartment;-8910;-2021;Medicine staff;Active;-2578;630000.0;0.0;Credit card; Roseville
CID013142;F;N;Y;0;67500.0;22743.0;405000.0;Secondary / secondary special;Widow;House / apartment;-20080;-2653;Security staff;Active;-406;148500.0;0.0;Consumer credit; Redding
CID013143;M;Y;Y;0;135000.0;13351.5;135000.0;Higher education;Separated;House / apartment;-15501;-3457;Drivers;Active;-1526;133447.5;0.0;Consumer credit; Santa Ana
CID013144;M;Y;N;1;157500.0;31279.5;675000.0;Higher education;Civil marriage;House / apartment;-15939;-2983;Security staff;Closed;-1098;114615.0;0.0;Consumer credit; Irvine
CID013145;M;N;Y;0;162000.0;52060.5;1494000.0;Secondary / secondary special;Married;House / apartment;-18359;-4107;Laborers;Closed;-2601;66780.0;0.0;Consumer credit; Anaheim
CID013146;F;N;N;0;225000.0;29430.0;688500.0;Secondary / secondary special;Married;House / apartment;-13272;-236;Realty agents;Closed;-386;76653.0;0.0;Consumer credit; Merced
CID013147;F;N;Y;1;180000.0;30204.0;450000.0;Secondary / secondary special;Married;House / apartment;-10114;-860;Desconocido;Active;-111;1027738.665;0.0;Consumer credit; Union City
CID013148;F;N;Y;1;171000.0;25578.0;225000.0;Incomplete higher;Married;House / apartment;-9907;-2755;Medicine staff;Closed;-2697;535500.0;0.0;Consumer credit; Oceanside
CID013149;F;N;Y;0;58500.0;7137.0;67500.0;Secondary / secondary special;Married;House / apartment;-23483;365243;Desconocido;Active;-86;180000.0;0.0;Consumer credit; West Covina
CID013150;F;N;Y;0;45000.0;17968.5;211500.0;Secondary / secondary special;Civil marriage;House / apartment;-16913;-288;Desconocido;Closed;-491;1152684.0;0.0;Consumer credit; San Leandro
CID013151;M;N;Y;0;112500.0;18562.5;675000.0;Higher education;Widow;With parents;-12233;-315;Drivers;Active;-425;245250.0;0.0;Consumer credit; Daly City
CID013152;M;N;Y;0;153000.0;42790.5;900000.0;Higher education;Married;House / apartment;-13832;-721;Cleaning staff;Closed;-2533;59496.705;0.0;Consumer credit; Whittier
CID013153;M;Y;Y;1;225000.0;47835.0;675000.0;Higher education;Married;House / apartment;-10763;-3881;Drivers;Closed;-2514;2025000.0;0.0;Consumer credit; Livermore
CID013154;M;Y;N;0;225000.0;52479.0;1984500.0;Secondary / secondary special;Married;House / apartment;-15019;-774;Drivers;Closed;-796;225000.0;0.0;Credit card; Ventura
CID013155;F;N;N;0;171000.0;13644.0;450000.0;Secondary / secondary special;Single / not married;With parents;-24009;365243;Desconocido;Sold;-2223;98878.5;0.0;Credit card; Chico
CID013156;M;N;Y;0;292500.0;26766.0;760500.0;Higher education;Married;House / apartment;-22426;365243;Desconocido;Closed;-585;18900.0;0.0;Consumer credit; Costa Mesa
CID013157;F;Y;Y;3;279000.0;37287.0;333000.0;Higher education;Married;House / apartment;-13345;-1624;Drivers;Closed;-1425;45000.0;0.0;Credit card; Menifee
CID013158;M;N;Y;0;166500.0;35248.5;715500.0;Secondary / secondary special;Married;House / apartment;-14550;-1658;Laborers;Closed;-649;1125000.0;0.0;Consumer credit; Oakland
CID013159;F;Y;Y;0;315000.0;53671.5;1350000.0;Higher education;Civil marriage;House / apartment;-11816;-303;Managers;Active;-1332;296730.0;0.0;Consumer credit; Costa Mesa
CID013160;F;N;N;0;270000.0;58221.0;702000.0;Secondary / secondary special;Widow;House / apartment;-23350;365243;Desconocido;Active;-6;92704.5;0.0;Consumer credit; Riverside
CID013161;M;N;N;2;202500.0;33592.5;877500.0;Secondary / secondary special;Married;House / apartment;-14265;-5032;Drivers;Active;-639;135000.0;0.0;Credit card; Redlands
CID013162;F;N;Y;0;180000.0;29290.5;472500.0;Higher education;Married;House / apartment;-15897;-3594;Accountants;Active;-317;0.0;0.0;Credit card; Moreno Valley
CID013163;F;N;Y;0;315000.0;52686.0;450000.0;Secondary / secondary special;Married;House / apartment;-15147;-1943;Core staff;Active;-822;1521000.0;0.0;Consumer credit; Santa Maria
CID013164;F;N;N;1;225000.0;78916.5;1984500.0;Higher education;Civil marriage;House / apartment;-15292;-2833;Managers;Active;-63;67500.0;0.0;Credit card; Fontana
CID013165;F;N;Y;0;90000.0;14148.0;135000.0;Secondary / secondary special;Civil marriage;House / apartment;-21097;365243;Desconocido;Closed;-897;24961.5;0.0;Consumer credit; Bellflower
